t,h,a,anomaly_label
26.284256000421628,80.83758528338488,0.9057963027836291,ANOMALY
33.7932206841108,55.3466941960216,0.2724755902971794,NORMAL
24.520289067237123,89.78966931248704,1.0174951985202252,ANOMALY
25.620550196615284,19.122596942304433,0.427482550736372,ANOMALY
41.71697086918194,14.569751171781231,3.4412552012349753,ANOMALY
25.615671539511368,99.23607739966391,0.5990006786071698,ANOMALY
34.03057326190563,57.864474722588355,0.7012141365333693,NORMAL
33.07947885625291,61.90016040161817,0.1305660250458554,NORMAL
20.964120276584413,64.38477869107585,0.06696313599496559,NORMAL
24.49960275721915,63.089558958944835,0.286936770276158,NORMAL
31.31022279070994,65.58699840289343,1.858132264866021,ANOMALY
25.42574382423181,16.468610519628555,0.1611027415888575,ANOMALY
38.47502238275358,11.984188911411138,3.3427921317629012,ANOMALY
23.399616340686283,68.56075064821638,0.0,NORMAL
23.598598283351784,69.24126399354573,0.15406905152343436,NORMAL
28.22623172983547,60.807664487015856,1.1697642090809426,NORMAL
26.25656197555563,61.42670347872467,0.7898200402255406,NORMAL
34.32621100042738,75.41184593005163,0.7356274989224769,NORMAL
34.137770694300116,70.43244737123788,0.001167018069351395,NORMAL
22.91249717899736,74.48151813677183,0.9655880352279798,NORMAL
24.14652311022814,72.37835729237484,0.6808794308091519,NORMAL
21.520934944677933,79.55411091464894,0.022527556138847816,NORMAL
26.990223782552157,57.091770262414514,2.175497809288905,ANOMALY
34.1515620296508,73.05570805115377,0.10012990911982403,NORMAL
22.46825631365955,67.8126886355792,0.7492948360540096,NORMAL
28.642070411457368,60.1656552094831,0.15227351031766806,NORMAL
26.24910140310359,66.61802598532087,1.6,NORMAL
25.805713009785794,86.3529707997959,0.9361610427517186,ANOMALY
31.435093329639834,20.900132374056327,0.9117619976646064,ANOMALY
25.015812782025275,60.43998456211894,1.304696909915217,NORMAL
30.87548858825879,69.23717434559428,0.012098445444932049,NORMAL
22.282117785300716,95.53712361457437,1.0307348687831386,ANOMALY
25.543302472073773,65.76484029814848,0.46977657706089426,NORMAL
23.64327917677737,65.39534377068921,0.13903232139725796,NORMAL
34.09494841093702,67.43649216196815,0.10216188088266764,NORMAL
41.97954838104186,40.589394215772806,0.9773212515032073,ANOMALY
25.590051710384348,95.39211134683862,1.098822175250709,ANOMALY
24.98394319580853,72.53796995517027,1.0477531058036267,NORMAL
34.38516116722146,70.17995417062453,0.6104195424934293,ANOMALY
26.432365490304093,62.32591665779279,0.0,NORMAL
34.8512207768582,66.96728581279888,0.01562699466962453,NORMAL
28.42075064381445,56.42041724652006,0.9294709384990842,NORMAL
27.495425310287636,74.67557361726809,0.47218962900892064,NORMAL
28.277290367420168,59.741657832246105,0.4202778740000689,NORMAL
27.336726951305312,68.68097642273945,1.2507674949929313,NORMAL
22.63767914402083,61.265044395863754,0.6677038116486533,NORMAL
24.7491767383598,65.94434134902899,0.0380256062538179,NORMAL
28.718517636713095,70.6496852729239,1.3535230116962726,NORMAL
39.15300906004499,22.804575874181396,2.475553634452863,ANOMALY
25.627081511690285,76.63549886067918,0.9268272905609809,NORMAL
25.46674019441449,67.50263196279147,0.02063105543267867,NORMAL
31.133561975348904,92.14290195334833,1.1205837190890866,ANOMALY
24.170946758244575,80.91389371908781,0.015395623536256318,NORMAL
44.84443492860413,57.274829401420696,1.1734019561875337,ANOMALY
27.613773939511283,70.83881354388862,0.0024897964304317344,NORMAL
27.022584441587924,71.15916527733206,0.17189059043053503,NORMAL
25.02865401141137,70.08933854739922,0.0,NORMAL
24.572479063255965,78.71640175880012,0.03445608876141872,NORMAL
29.99792789208445,71.46918624144959,0.5309780868897696,NORMAL
37.85290954625136,57.80682393573606,0.2924208954500674,ANOMALY
22.717966595673577,24.299869909467752,0.14681070169138777,ANOMALY
28.11448948865815,92.67102135640971,0.734527061402239,ANOMALY
24.919773488969245,95.0909376788627,1.0069128818048942,ANOMALY
25.401467606506156,64.89289816775305,0.13456668216593992,NORMAL
23.00946190527701,70.96751890480725,0.020434348421757585,NORMAL
25.770846047802877,73.45447194221948,0.6912130974956358,NORMAL
27.50684765987102,59.39617104931731,2.801905948058603,ANOMALY
25.579678113171685,55.77978415084172,0.05905834764979022,NORMAL
28.207536499344,68.03964742223435,0.012100140928344008,NORMAL
30.902509313909224,61.64359711599933,0.018728529216277573,NORMAL
26.374674225384716,62.713913446758696,1.4456110217753104,NORMAL
26.539333822290818,55.79348757122026,0.20494479930608803,NORMAL
23.669703528036255,85.0,0.1336710985807776,ANOMALY
25.171863042048116,60.24417212412833,1.2929869726571315,NORMAL
22.09595614734148,62.08209275415785,0.07510316370695455,NORMAL
30.649663064044535,78.0372671753513,0.34442481920688384,NORMAL
30.83198888582891,81.07214939817429,0.24636813878870248,NORMAL
31.480054995343934,99.97353995823168,0.8901915787877521,ANOMALY
30.302850748929465,59.91312460927052,1.027574097395581,NORMAL
40.93006143643548,18.688899109519284,3.985122172549864,ANOMALY
30.270288619694796,72.99291768528661,2.674273142864006,ANOMALY
25.276603963153043,64.61440984417378,0.4664554091761888,NORMAL
30.309914126681143,77.71805129148454,0.07772401378191945,NORMAL
25.996302057965202,67.19962898486982,0.6827454955536075,NORMAL
26.009905439728904,72.18990029695361,0.03456039379624281,NORMAL
23.433063337778123,16.395053880564316,0.24882000641673485,ANOMALY
25.56029788840493,67.2304790234103,0.18598697117992546,NORMAL
37.573958924692434,69.1283732761216,0.23979275984937526,ANOMALY
42.16950879577504,23.4151273434867,3.273965530087031,ANOMALY
28.392917284607712,24.803560086275432,0.7070727086326672,ANOMALY
27.28977635240427,65.76557949881217,0.0996612824563139,NORMAL
24.791395864623215,63.50413011304945,0.024742020662153016,NORMAL
28.972147940759577,69.52786261402201,0.579583228949704,NORMAL
25.59553589299154,77.89367117177525,0.004591398017823163,NORMAL
22.78114221723662,69.22317568610468,0.20205176518804757,NORMAL
28.210159825310505,13.422683318468927,0.7178360090197464,ANOMALY
29.99154395219584,59.25430613668058,0.11484704186004055,NORMAL
44.09118394689258,40.90220483116821,1.1090878482590412,ANOMALY
34.25836290915417,78.06414931979079,0.02480980662593668,NORMAL
39.465745378441966,42.78004017327445,0.997096835738007,ANOMALY
28.81902694450446,67.01713333403828,0.04949922594077695,NORMAL
27.995747430440925,11.729918982476796,0.8149340834654138,ANOMALY
24.949506310221295,79.58526069475542,1.373183392635068,NORMAL
26.895343319122162,99.89437902557053,0.7951936764455954,ANOMALY
24.316412419780093,74.09653817026984,0.7573099617980938,NORMAL
22.731296644059377,91.63014475015152,0.3422302650496329,ANOMALY
23.142974239879514,74.8132924817569,0.17617897483413833,NORMAL
22.218396688240844,74.04884087079213,0.29912045802004394,NORMAL
23.39310771350328,75.82291798132746,0.13764988897491218,NORMAL
22.53050956560099,91.90661955194905,0.7640009515238684,ANOMALY
34.72079364157985,54.7541579421066,1.3962968606812631,NORMAL
26.111619011314474,78.76899219294282,0.42231190531818413,NORMAL
42.08923112257034,61.334810782201835,0.5430362843723395,ANOMALY
21.85197055316868,62.513125679607995,0.8057347957044889,NORMAL
34.317448668454816,81.2308581923943,0.9944889107156938,NORMAL
24.436740126739114,66.58169341964152,0.1501786549104248,NORMAL
24.153862842009243,62.66304966004797,1.3645792992418153,NORMAL
24.624576561416408,74.26365511422912,0.6206591567676801,NORMAL
23.417058245288004,71.48967697133276,0.4193019348415117,NORMAL
30.71514656589723,99.21725508476457,0.9176038261740254,ANOMALY
29.506657635482327,97.1157983398159,0.9954129807355763,ANOMALY
23.24249083438094,76.48659856448445,0.6200859913653836,NORMAL
23.55634308461826,69.76677032715767,0.028986569878316555,NORMAL
26.533660000972326,59.31006524344083,0.6399454130912765,NORMAL
33.34004017808399,77.17662757189945,0.4353439580292714,NORMAL
27.313608316952667,13.018755468267544,0.28467439194681765,ANOMALY
38.75894096259169,19.357241439977305,2.1853588491132245,ANOMALY
24.763066193340517,88.54148785013398,0.23737240935731257,ANOMALY
22.608009375497254,73.8086584797916,0.791286749127709,NORMAL
26.42077685021758,81.06513641529155,0.047124584278808584,NORMAL
38.09380984706413,46.62407889356918,0.3737525956622945,ANOMALY
22.58054516335035,70.50345887082058,0.3742064737650055,NORMAL
26.20928075495929,71.19925295660101,0.2137177096343049,NORMAL
30.886707581481573,63.71688807792566,0.07554782925500868,NORMAL
33.9120024760038,76.3095363859094,0.09943556473623073,NORMAL
27.467953961890203,16.851693681227413,0.20818107961511456,ANOMALY
37.25835136758509,68.38550204311161,1.1628614308014722,ANOMALY
23.84533477061856,86.7492229240363,0.48591313605831404,ANOMALY
29.439675236047297,71.41737798598132,0.8348966071117189,NORMAL
29.80960475897823,76.07249085922787,0.9961727485990113,NORMAL
31.003004792855375,14.064661177646595,0.5019457710788888,ANOMALY
22.836154285729588,60.69204000587457,0.06867138575969461,NORMAL
33.41227783642079,63.01616247823828,0.16602868527416595,NORMAL
27.262385788998408,65.95826625374058,2.06263829712259,ANOMALY
44.369523994908086,10.152530866295333,4.467262635343603,ANOMALY
27.091756135940354,70.46447933859355,0.1109859933088846,NORMAL
23.14952222473666,15.543286310092316,0.36432275719759977,ANOMALY
26.61946936670956,24.87382613305411,0.9707499576706702,ANOMALY
23.27170503530443,73.6629352302188,0.005029705572163184,NORMAL
26.04068839456217,68.65694749035181,0.09370139702980078,NORMAL
28.446125149471996,60.404066203457816,1.2165940745091555,NORMAL
34.32613662430043,71.63370996693979,0.07514762636373476,NORMAL
29.024457309530764,79.32543261511043,0.03541791404190263,NORMAL
28.201728428104957,78.06659867520223,0.19099380673992328,NORMAL
23.949967375210196,14.702160397696757,0.6205568470234586,ANOMALY
42.66735849293671,45.7699516566784,0.5213944347391071,ANOMALY
25.53588737978864,63.65194752220829,0.685526159476519,NORMAL
28.037473256395675,78.28188437012876,0.6797541261999382,NORMAL
33.03510543511663,58.38303333685481,0.532570112136372,NORMAL
22.482066352497508,73.80652177896805,0.5598503516495372,NORMAL
33.74132114124992,71.28189138678154,0.03363811251893906,NORMAL
23.771560522700703,69.9179832505633,0.005042567981321005,NORMAL
36.80129873972928,46.46157037504916,0.8364665858691374,ANOMALY
37.56132066839361,19.56329896705345,3.4884991523396582,ANOMALY
25.64634599393315,47.33973298045113,1.8553858398548602,ANOMALY
28.03015934545879,60.8006014358512,0.6356899611007566,NORMAL
33.17401353462126,76.47418188700996,0.891053221839639,NORMAL
26.58770741556437,57.097267502093345,2.1732149961261884,ANOMALY
23.814006335021684,78.57880665741169,0.040221940111739816,NORMAL
34.35235503678747,79.16164412699867,0.033169177537618916,NORMAL
24.046297128981767,74.57766128089445,0.1678511648502371,NORMAL
23.42541913339018,87.61922986167787,0.9775011512357545,NORMAL
24.61011945839612,59.60844574228025,0.08926051304388226,NORMAL
37.8570738127175,40.378055661409846,0.8157789056659976,ANOMALY
27.34744457107211,90.2212049238337,0.21893710109333903,ANOMALY
28.7094837572919,69.321508294195,0.07704661589148962,NORMAL
24.46080591884681,68.4172820403938,0.013682379903012397,NORMAL
23.058057170047164,80.717089108973,0.10585557928585104,NORMAL
34.24207860324471,52.07585757545582,0.4223759247560473,NORMAL
24.546623500645627,81.28640171405141,0.5310432544644264,NORMAL
27.27683658075227,57.186228773658804,0.020324738018957903,NORMAL
25.15074555045655,76.18209685713788,0.16075561935678703,NORMAL
34.447025036178566,77.53751384661425,0.043456503360009044,ANOMALY
25.65210111738055,80.50711137496849,0.08118115688221417,NORMAL
25.555478322935443,63.67034593331923,0.09840781037573322,NORMAL
39.790340341401276,21.207844710675047,2.002144385385619,ANOMALY
33.337730834941844,72.2329336678871,0.10291150985813304,NORMAL
33.02242204649456,75.0335452677109,0.02925685158139541,NORMAL
30.95369133612941,70.71252800819296,0.5514706759931634,NORMAL
23.90252881326417,56.3687001254165,1.999749933584884,ANOMALY
25.528965008729692,73.38878442170271,0.3167493319782816,NORMAL
36.76038803442458,57.48680428672382,1.0896293081152677,NORMAL
25.124301573396586,78.16380026148835,0.8378803440337576,NORMAL
20.84162875319261,57.80160440837398,1.3064230910864643,NORMAL
23.89368561216057,85.79972094485929,0.9221467740514306,ANOMALY
33.88877423709965,53.74638676382405,0.14560757588617212,NORMAL
22.656423621105123,62.090646751596,0.05152788282875373,NORMAL
38.067037933692454,42.45932410481246,0.935860293539386,ANOMALY
29.307239315621842,73.00081828679127,0.6375567248525281,NORMAL
31.941471727468205,18.271258693180677,0.4622267881926174,ANOMALY
29.166319367020314,16.559224723669264,0.40354862081368836,ANOMALY
31.22146807780283,99.52422041204832,1.0456928593209311,ANOMALY
26.895338151917574,56.814432270719706,0.13412840483299698,NORMAL
23.748214351396264,81.84429058888593,0.05080432504696859,NORMAL
29.761330644279152,12.457518849467139,0.22523134537826028,ANOMALY
24.909833060033552,81.18987122685255,0.0,NORMAL
24.326631783165407,74.05352740927552,0.09107525801492827,NORMAL
29.007942507637406,72.6422636819292,0.10073606582937442,NORMAL
26.798828738251554,58.44189454604792,0.3740027944797662,NORMAL
30.976465434995596,66.14751939291332,1.4913810294071856,ANOMALY
29.376693066504124,58.285680690144304,0.3154099198480731,NORMAL
24.814443937491347,23.445880903119384,0.6459236603313873,ANOMALY
23.21619220783144,80.79489474350753,0.004160413588038498,NORMAL
27.073440483432673,72.78642966036804,1.1259668451057425,NORMAL
27.17198952972319,61.09275648039064,0.9380824723621982,NORMAL
27.15762423531025,94.26444731143388,0.49536745359721385,ANOMALY
33.89330880743638,72.7676353589085,1.0794249906360576,NORMAL
23.110921191788762,70.85060069661613,0.7218823182857694,NORMAL
22.620164525891862,71.17552974281016,0.04915140232332423,NORMAL
22.319373121595415,79.2358070043998,0.20466628178701912,NORMAL
33.370084305806486,75.8758532480879,0.11001496087968622,NORMAL
25.63103982241216,80.23828228659859,0.10483105304545805,NORMAL
42.756123405428795,16.608133163170102,3.974966404013001,ANOMALY
24.254631449926606,66.93847158293065,1.158615801869445,NORMAL
22.220108068370138,57.765810748526576,0.5255654257711868,NORMAL
24.914908530980277,55.88672366534523,0.6260159801429039,NORMAL
20.94188814192172,76.87541599110466,0.0,NORMAL
31.51667738714261,75.82210508173249,1.250283359070231,NORMAL
21.18475196174566,73.18635988117838,0.7615645942205542,NORMAL
24.3205324650823,72.139802801516,0.08413299986727188,NORMAL
43.549771298625046,43.718903278268826,1.0613169872320949,ANOMALY
29.737157096734265,91.63476629878421,0.9608322434089063,ANOMALY
40.72217517179291,14.189824203836388,3.5701130459587334,ANOMALY
30.084798099461157,10.43550272620075,0.8695304632773678,ANOMALY
24.423215979809154,59.95034211929984,0.8535099257794201,NORMAL
22.82777493982982,70.66952473586174,0.0,NORMAL
28.46599403676505,74.44849772862429,0.4703716660457335,NORMAL
25.66645599188203,85.13721056463366,0.7921630127210482,ANOMALY
28.147990067894956,66.73832284404763,0.06451301646111862,NORMAL
37.066523612383364,14.333274083637484,3.1935098765064707,ANOMALY
22.282533400322997,63.43177114014845,0.19720583485336296,NORMAL
34.6761078966572,58.81426156540115,0.49020340036550275,NORMAL
27.627487450065008,65.75639195122046,0.0,NORMAL
27.819514237119357,77.38475976662706,0.14542676588135653,NORMAL
26.322936398483566,78.12019220820697,1.4548656562200732,NORMAL
28.9366958654132,67.28653591299499,0.12590999694726723,NORMAL
26.55827568759009,75.3339987059356,0.4597505934239292,NORMAL
23.983379230336332,75.41533988045373,0.8976968326016987,NORMAL
23.56862264388828,80.83436759134086,0.01581750194717788,NORMAL
31.240470220251623,66.33824658933636,0.37525098957332986,NORMAL
40.622746736304364,61.288500144705395,1.000725702573674,ANOMALY
25.19240839346346,68.90149786286426,0.12516459869298946,NORMAL
26.96751212307467,87.52885987049329,0.20728120264832844,NORMAL
30.30251900450034,87.4374048405143,0.2612312111639212,ANOMALY
26.691292593765517,85.0,0.07366537224922179,NORMAL
23.718742754455764,73.95098035777389,0.02384082518869638,NORMAL
22.893122246120463,71.08615337931872,0.14163660349096677,NORMAL
26.06073512940849,77.0843007106472,0.12441598253897572,NORMAL
34.407882171808055,75.5482738664985,0.5873799683150274,ANOMALY
28.863098578182147,79.10208183175989,0.16938084506720352,NORMAL
34.27188065365342,67.63709354577568,0.21389710491597894,ANOMALY
24.313563877778524,83.42607954266917,0.09073712239585231,ANOMALY
34.692340717927046,77.37809524404518,0.12932823735801252,NORMAL
33.23504406848358,68.28305818165063,0.804540699516685,NORMAL
31.07626652358385,86.79806349917298,0.27382618221632,NORMAL
26.366721407902038,71.5745348683772,0.18869483040214113,NORMAL
34.388790526684595,74.02948585204702,0.0,NORMAL
34.43171500970122,74.40755866694765,0.46506985167628623,NORMAL
29.14753570706044,97.39399641218486,0.39968239459195537,ANOMALY
25.516212638653258,75.36302932375654,0.04884562177763521,NORMAL
28.801194722571736,74.79648366256629,1.1583073099010712,NORMAL
38.57268559346972,14.528337032484337,2.5423221856197373,ANOMALY
30.07376975456827,59.771515992446325,0.5183533170615567,NORMAL
22.397978788851255,94.62207630656087,0.5644374139979198,ANOMALY
23.08542314361077,91.6526097317804,1.0646416560639709,ANOMALY
24.902225368972296,63.03671777716309,1.0981038970226031,NORMAL
24.756221321314356,74.90132750641592,0.636112189174895,NORMAL
33.759449414732764,73.20622022606567,0.05487838095584724,NORMAL
28.976682149486304,71.80675866197564,0.06570550395678486,NORMAL
28.175889965223142,73.87938541641932,1.2580259244148495,NORMAL
23.95732108314234,94.05658386262425,0.9561231699473627,ANOMALY
31.113575574919984,14.435931075181347,0.6353630189829578,ANOMALY
21.63042954662614,63.43637858178105,0.0024680681643507556,NORMAL
27.195293289355646,74.5882912064477,0.10481080707141516,NORMAL
44.83399900616064,24.5341692900855,4.856488825554877,ANOMALY
22.749299997546608,72.65692116489659,0.3155612916412117,NORMAL
38.28201115421008,64.37571515574103,1.0087307359009385,ANOMALY
44.37783554757619,52.94700541317847,1.1196867262006758,ANOMALY
27.846395921697333,70.26515619239201,0.7297704262047735,NORMAL
36.113672187106175,19.077131502877887,4.875079487509284,ANOMALY
24.783781149663586,63.47128204055769,1.1555721566742274,NORMAL
28.024514119873437,50.91481952382742,2.9380109853996657,ANOMALY
28.7577867893632,75.03202716544898,0.041044340371710744,NORMAL
31.1444592382408,66.88300183706053,0.04247477097284291,NORMAL
44.714940193778425,12.460417164206014,2.270210892021624,ANOMALY
31.56564374301461,74.5798265751183,0.0015683005065766885,NORMAL
24.670933057622072,66.01473388103217,0.6209196170535305,NORMAL
24.115299837808667,65.65521627975012,0.3013433968235334,NORMAL
25.351598809627365,11.191799552498779,0.6045985669658985,ANOMALY
23.4353993820994,78.4548391423531,0.15472906762963257,NORMAL
27.133525549419826,62.921717131103065,0.06343241350204624,NORMAL
34.64016903758601,76.46637224307314,0.0902992820133483,NORMAL
20.16018685922286,68.34019184255872,0.1360806429429801,NORMAL
26.575564459902743,78.655498761968,0.11302491878583266,NORMAL
26.433590379373936,61.80708351570321,0.024422222293065968,NORMAL
44.6792796386655,23.79268759833369,4.846928114047788,ANOMALY
21.516845184627943,73.10452897778235,0.017423976780682904,NORMAL
24.898177308132407,79.19579447762558,0.5500672920838692,NORMAL
23.65979646514317,70.21881399733407,0.29670430543900145,NORMAL
34.21752104006142,66.80520413240731,0.11241316025852496,NORMAL
22.734120971839143,60.51635121744355,0.5426803643739337,NORMAL
25.59639572357436,16.67716324285682,0.98031032437575,ANOMALY
23.202214176142448,74.8846941874323,0.06261539192111537,NORMAL
43.849849130088,49.6558115412412,0.5380876571181683,ANOMALY
26.757712242021196,78.31795620804773,0.14833931952941024,NORMAL
42.51053426702576,12.39664723448587,2.966024472051328,ANOMALY
23.437548186257466,68.63716354682518,0.14369299790082649,NORMAL
25.689091309692007,90.41262787583743,0.5541088622378822,ANOMALY
24.862625950149493,64.8793092220542,0.9833367514915747,NORMAL
33.96358725895688,66.06142954439113,0.19292995847840236,NORMAL
39.78409799272252,49.883496201100264,0.7380148106865667,ANOMALY
30.75850294371997,74.08339650468014,0.7425981845160408,NORMAL
24.12633131517586,72.36555140414745,0.8592197563202092,NORMAL
41.487259096304854,20.85619578111678,2.0750753046916,ANOMALY
25.33819254794928,78.64180821802361,0.05590147313255124,NORMAL
22.86423324200262,67.52553299641674,1.109418496073649,NORMAL
25.625084278224477,63.23996008091895,0.0,NORMAL
24.666288054733254,63.231594309052326,0.8025984612373777,NORMAL
34.93686255178494,73.97043244527262,0.20109987161323603,NORMAL
39.68103001853886,65.98817226870281,0.5754160444522654,ANOMALY
43.26913056930897,40.00345327771301,1.166565112651342,ANOMALY
42.84545923251056,12.523166386503124,4.5007223289372105,ANOMALY
42.458655571824735,13.781455976709633,4.843553865602397,ANOMALY
34.94650280891238,73.36106035184787,0.8040623570980544,NORMAL
23.77115775426642,88.7869463641627,0.7813276010750645,ANOMALY
33.64782289910307,66.48857729657655,0.980502407452289,NORMAL
31.413929229369156,86.30681558384397,0.21272674931464491,ANOMALY
23.94930000064191,79.47443236766692,0.015042680431480021,NORMAL
27.437799414228092,79.42431357688861,0.6989661001570094,NORMAL
25.87008763517474,47.30339296543958,3.032939190812238,ANOMALY
27.69112939306257,68.79333667430174,0.3816675905981699,NORMAL
22.735803588287144,79.62529252250386,0.058545334554837514,NORMAL
25.828352487536804,63.24645537042796,1.6,NORMAL
24.19376380744364,71.83984222389579,0.29503220039044714,NORMAL
28.458108800512075,54.109609372128034,3.3278343931379,ANOMALY
25.2798607645045,20.789253308956273,0.5485672139276776,ANOMALY
23.004822829118844,99.44588610240672,1.1502647572786346,ANOMALY
24.16272423515773,66.12005580352955,0.11832254635176621,NORMAL
33.466512270429966,67.73968366560058,0.08784000574090034,NORMAL
34.85842012408133,76.51365085605066,0.014853127683090673,ANOMALY
42.44050987632525,58.66428123772333,0.45886994909699713,ANOMALY
28.77619679818426,83.89875725498536,0.48829995830891704,NORMAL
24.65095113369757,65.03103851678863,1.1912441133553322,NORMAL
30.837449803055247,98.64943679603357,0.5856009604123864,ANOMALY
25.895252416661013,66.83691594118497,0.5669007916670308,NORMAL
34.726206851751186,73.50656102481501,0.8482085274738564,NORMAL
25.314649898588197,74.24174968262197,0.5005232768605692,NORMAL
26.18698414822681,70.35411570630647,0.025685836784723918,NORMAL
39.58615336732408,21.952556156601418,2.159839986404469,ANOMALY
24.02215121641318,69.19056028729185,0.6199835989238545,NORMAL
24.7051416767891,63.549040037682474,0.17047416320019174,NORMAL
33.96213559174607,72.28860380795484,0.025241115788343173,NORMAL
34.704390124941376,75.97419126957347,0.3506986417081043,NORMAL
24.09553417891104,66.1445689518924,0.035863657754993644,NORMAL
34.87049004644816,77.73598292264198,1.196067565884224,NORMAL
22.672831414211167,75.81573872682206,0.7214900348030663,NORMAL
33.33977414643812,73.23283779298947,0.36216120308269945,NORMAL
28.842991500640853,75.86926113335534,0.16637661117194558,NORMAL
33.795400561403476,59.13525026873201,0.5569154587519622,NORMAL
34.85670324257417,66.35314551464126,0.5766186401147919,ANOMALY
28.100594992190565,18.946912762875776,0.5126598621648549,ANOMALY
21.083565596554685,63.015322495608075,0.04451591195416048,NORMAL
24.99356824294155,68.06886890824171,0.8143234836340141,NORMAL
30.910055215303142,67.58879887132643,0.6176145014099639,NORMAL
21.59514321505609,75.14478598614386,0.788941695476398,NORMAL
24.62282811875449,24.676316114414014,0.20210636204159527,ANOMALY
25.158978635289927,63.00596060643427,0.22518264863075377,NORMAL
24.73889177673219,74.9940107362005,1.6,NORMAL
