vehicle_id,temperature,humidity,accel_magnitude,label,anomaly_type,anomaly_reason
Transport-5,11.044216174372743,47.24129370564499,1.6589829743606723,NORMAL,,
Transport-1,16.45416041285437,64.9600949482065,1.2232079767569428,NORMAL,,
Transport-2,14.599866741550278,45.83667322544706,0.873677033997982,NORMAL,,
Transport-3,14.232684972888563,40.4760255824049,2.431853384828437,NORMAL,,
Transport-4,25.953032846467472,40.61680151382141,1.5354903492325096,NORMAL,,
Transport-5,32.854674447891085,42.38076604196417,1.6675708328637562,NORMAL,,
Transport-1,10.425211628599591,47.43202984676883,1.5346810187473843,NORMAL,,
Transport-2,20.94964493004807,49.57333053971337,2.9259269239935173,NORMAL,,
Transport-3,12.863266886294399,49.52139115245487,2.349552229860147,NORMAL,,
Transport-4,14.559957992706277,35.31542629897366,1.4399786344157746,NORMAL,,
Transport-5,24.796478760837353,34.939517487655806,0.7962317376775505,NORMAL,,
Transport-1,23.003572601517632,59.55273364326602,2.0511401808608754,NORMAL,,
Transport-2,23.776229432236057,50.06075789248748,1.4547006029758207,NORMAL,,
Transport-3,29.53209034411308,41.18587774556484,1.006147409731099,NORMAL,,
Transport-4,21.80024527341928,45.26577855461103,0.7482619921313884,NORMAL,,
Transport-5,23.182079439354276,61.71412016607185,2.2055728547128286,NORMAL,,
Transport-1,19.879956142310483,59.7725523657156,0.5112689073202032,NORMAL,,
Transport-2,20.31854143508803,60.047930009469795,2.0593104894764096,NORMAL,,
Transport-3,18.366865071544993,57.65990537531452,1.4010569064652323,NORMAL,,
Transport-4,24.13380330902389,45.9734411536081,2.098175322428314,NORMAL,,
Transport-5,17.78801574211985,44.90491355716399,1.0558203125751102,NORMAL,,
Transport-1,24.36536262493827,59.17276394619542,2.717503179640718,NORMAL,,
Transport-2,21.302130056072283,60.072447850607496,0.610928125597322,NORMAL,,
Transport-3,22.834535006631885,44.8852117075957,2.884332465418618,NORMAL,,
Transport-4,21.342163049252882,57.92107854561172,0.5807104800074241,NORMAL,,
Transport-5,20.670377960972715,44.668723773562874,1.5128902297858364,NORMAL,,
Transport-1,31.330666182108395,48.85701100089546,0.9122262174341726,NORMAL,,
Transport-2,13.261234066355604,53.188009059457784,0.5285965357408999,NORMAL,,
Transport-3,11.436369496494049,53.3308048948206,1.1935910071771452,NORMAL,,
Transport-4,23.345604642752157,45.37995993785038,1.3709300346874995,NORMAL,,
Transport-5,20.50608297365026,60.74883003566574,0.8459454254228942,NORMAL,,
Transport-1,-12.8886792610644,42.409275942563795,1.4926806887022188,NORMAL,,
Transport-2,17.458823055142854,32.86453313494441,1.0032206724143347,NORMAL,,
Transport-3,25.01740300228369,41.05481224828247,1.6540981961094339,NORMAL,,
Transport-4,11.519853015649538,36.02982369647701,1.9877796785219555,NORMAL,,
Transport-5,19.87463727261015,53.837535585820234,1.385885022645376,NORMAL,,
Transport-1,25.22360235606733,31.79207058253261,2.11172171447459,NORMAL,,
Transport-2,13.870403163198333,45.30780153974398,1.995502568258398,NORMAL,,
Transport-3,11.250105266891987,39.095191692287656,2.467956784008245,NORMAL,,
Transport-4,15.73227035918665,32.3357564567443,2.427709905645813,NORMAL,,
Transport-5,21.14798517617958,51.28043483401002,0.9121061951692622,NORMAL,,
Transport-1,24.91548653944588,58.711913766704214,0.9136085433359298,NORMAL,,
Transport-2,-16.337599202990177,48.62670018896095,1.497344423641982,NORMAL,,
Transport-3,12.99722293708181,42.570094363239924,0.8967282325748731,NORMAL,,
Transport-4,-8.03127784995114,40.32079867431745,0.636794318258233,NORMAL,,
Transport-5,-6.710235530496318,44.765679475973116,1.7170960297692779,NORMAL,,
Transport-1,-8.663215470774546,45.29442700204966,1.7485243386308922,NORMAL,,
Transport-2,16.445409531036518,52.59521293805523,2.2489797543057892,NORMAL,,
Transport-3,13.00140678348605,54.68067072438665,1.357571273112656,NORMAL,,
Transport-4,16.816619592594222,31.736019185344336,1.4681463061842028,NORMAL,,
Transport-5,14.095115118870972,62.17560425801796,1.9301077879081572,NORMAL,,
Transport-1,32.07636958021367,50.34400849104393,0.7306582318743997,NORMAL,,
Transport-2,-8.922898831913052,49.44869036253849,1.8520519653760459,NORMAL,,
Transport-3,10.222233899695016,34.83931418049759,1.5517721123325643,NORMAL,,
Transport-4,4.132915557615707,44.716114621663564,0.9685003206362597,NORMAL,,
Transport-5,23.798339036192885,37.05727704622805,1.2251073854500918,NORMAL,,
Transport-1,11.295048915971792,34.90123968432573,0.8624744980695938,NORMAL,,
Transport-2,21.492908784968485,39.36195700211361,1.712119431450315,NORMAL,,
Transport-3,14.694925731384377,39.53429049982773,1.8853970431568252,NORMAL,,
Transport-4,19.048576825119,45.99275126657718,1.8698293849415215,NORMAL,,
Transport-5,18.9543101924014,41.84536248287558,1.6381315640365834,NORMAL,,
Transport-1,20.514703558661317,43.322630946347175,2.2864294597294004,NORMAL,,
Transport-2,34.26323012427186,42.761011638759605,1.355208825864444,NORMAL,,
Transport-3,14.781533547655627,59.325308741328996,2.1429895556004355,NORMAL,,
Transport-4,17.147842299730208,42.64177647160576,1.7914531858939422,NORMAL,,
Transport-5,4.84449419713,40.015368132126355,1.77018239031429,NORMAL,,
Transport-1,16.66514613556513,53.68477581428307,0.7866482074276595,NORMAL,,
Transport-2,11.974770820861794,44.74596052752229,1.1895508440374503,NORMAL,,
Transport-3,10.191889938209068,46.533954030452406,2.4864113261726772,NORMAL,,
Transport-4,15.563539852078193,59.969473370954965,2.3167013678185286,NORMAL,,
Transport-5,23.720783596873062,31.158815305085227,2.3833474010703135,NORMAL,,
Transport-1,14.598534453333684,49.520068230793115,1.3231998714748312,NORMAL,,
Transport-2,17.198712206483247,57.332092630904455,0.7431986113326177,NORMAL,,
Transport-3,30.107992565603602,51.140480664092465,1.9048201422940148,NORMAL,,
Transport-4,11.243912487721,33.6179088838271,1.4093863423378201,NORMAL,,
Transport-5,13.293595776965622,59.48035808456296,1.7780940311996645,NORMAL,,
Transport-1,24.476668578698174,51.96450748268113,1.5423387288802464,NORMAL,,
Transport-2,24.018295691999533,43.44853238555227,1.9805063448539504,NORMAL,,
Transport-3,-10.835196557585805,42.00235265927395,1.709712210569485,NORMAL,,
Transport-4,28.548696180668884,41.50126297328845,1.6309831330796931,NORMAL,,
Transport-5,16.67075992535002,56.942033864307994,1.6467162562640918,NORMAL,,
Transport-1,22.69782979372154,49.15687637656352,2.1849408388908778,NORMAL,,
Transport-2,23.135992704178037,55.94494607575208,2.316558335559925,NORMAL,,
Transport-3,18.670995186288152,43.13983453757089,2.0114340389710588,NORMAL,,
Transport-4,21.237355332693802,30.602107237488813,2.0516295562396616,NORMAL,,
Transport-5,1.354345939616472,40.80594377083948,1.4658319726122147,NORMAL,,
Transport-1,20.11773943931906,41.62635253141654,0.9222577453704592,NORMAL,,
Transport-2,4.3405897141665974,41.994213019379046,0.915408489322748,NORMAL,,
Transport-3,21.40470137975758,33.42641142789421,0.9447530368633241,NORMAL,,
Transport-4,20.090302736866924,62.96737692804933,1.5755307511334282,NORMAL,,
Transport-5,10.811364003582236,51.35361392430307,2.6867518160013626,NORMAL,,
Transport-1,16.69211856182511,59.32518859511103,2.7506060748619316,NORMAL,,
Transport-2,23.410678276293673,59.521068926193635,2.006764931832274,NORMAL,,
Transport-3,11.819182783088332,41.355093608883244,2.07671366414698,NORMAL,,
Transport-4,16.43384804912411,63.80087403114577,1.4842819274288541,NORMAL,,
Transport-5,11.52069859071888,30.86911595698729,2.4476277779259448,NORMAL,,
Transport-1,12.952193627286704,38.35359078409911,2.3124931865791947,NORMAL,,
Transport-2,20.281848783672885,44.13504616261396,1.4468256056152073,NORMAL,,
Transport-3,11.853354581694244,45.13711667253526,1.9085326195421644,NORMAL,,
Transport-4,18.27677994482955,38.48046017758729,1.5448252236602071,NORMAL,,
Transport-5,21.05910346157681,41.349021898027935,1.4376158275424977,NORMAL,,
Transport-1,23.482476577372466,56.59706635890196,1.2799448598879044,NORMAL,,
Transport-2,16.114039041242894,32.73150006195225,2.0826879171508823,NORMAL,,
Transport-3,15.502151017563854,44.963254825233136,1.65391172812407,NORMAL,,
Transport-4,22.38620412293051,41.32008919271905,1.6222917833601733,NORMAL,,
Transport-5,14.645085260106672,42.25777797607966,0.7290515379409044,NORMAL,,
Transport-1,18.465819893313736,46.97190424963405,1.2141946932240921,NORMAL,,
Transport-2,16.667795546134357,64.99464356974717,1.1834628887058354,NORMAL,,
Transport-3,12.782041651039748,31.129780084823448,1.9968187607765981,NORMAL,,
Transport-4,18.571210217471652,37.280827957258076,1.7828956707257912,NORMAL,,
Transport-5,16.876742627220835,47.44943612625461,1.6324259594964017,NORMAL,,
Transport-1,24.991455643563558,55.381786922228144,0.6131181011369002,NORMAL,,
Transport-2,12.339582174840427,59.15504001454441,2.007827300240177,NORMAL,,
Transport-3,10.842629697662947,39.43552385102015,0.9080726333246036,NORMAL,,
Transport-4,21.19248770872209,49.91341332007404,0.7386133463293605,NORMAL,,
Transport-5,19.70657248961433,48.256448821442056,1.445289779807868,NORMAL,,
Transport-1,22.917435325865718,57.86991586636728,0.9250135720600903,NORMAL,,
Transport-2,22.49467439483606,49.70095512315176,2.475673942965775,NORMAL,,
Transport-3,11.167527659007035,45.67642928930117,2.4163784373399206,NORMAL,,
Transport-4,13.731246762223222,48.912645833142456,0.9918238256453484,NORMAL,,
Transport-5,11.6722491698624,58.5245354973908,1.6708434392429865,NORMAL,,
Transport-1,15.919293894397633,47.71831878717388,1.2485030336899998,NORMAL,,
Transport-2,35.16095099521574,49.946276526910516,1.9185612342737248,NORMAL,,
Transport-3,18.933231217929492,44.191587138187195,1.9327811259104355,NORMAL,,
Transport-4,15.923616803290063,32.279374246800074,0.9735135264047914,NORMAL,,
Transport-5,10.12165694725338,39.05236694406441,0.9670656686821413,NORMAL,,
Transport-1,11.889840455165388,30.43769220289284,2.374127944141859,NORMAL,,
Transport-2,23.743251356770422,50.229730887051375,1.7668781069078325,NORMAL,,
Transport-3,10.704275582366702,48.32823228758947,0.8742149014095697,NORMAL,,
Transport-4,3.33288569662124,47.88661222645109,1.9976471495768842,NORMAL,,
Transport-5,24.84797320687423,59.15876897763809,0.9196637082497088,NORMAL,,
Transport-1,18.969051805942705,42.94879001151345,1.654066670608493,NORMAL,,
Transport-2,17.4760983561445,30.075541002263904,1.6597250918945425,NORMAL,,
Transport-3,23.06155065072132,34.35396759147759,1.1964212539283385,NORMAL,,
Transport-4,16.034828716384062,35.53714899478071,2.195832027143966,NORMAL,,
Transport-5,15.238831878666598,52.302706607647934,1.3275512251488042,NORMAL,,
Transport-1,23.759748063920917,56.64447899791065,1.014340620696767,NORMAL,,
Transport-2,14.435153465473629,52.076009826626745,1.9595318882059058,NORMAL,,
Transport-3,21.70592524277,51.08874224966995,1.2905186765932377,NORMAL,,
Transport-4,-13.39439547397846,42.56084349709549,0.7870682451592512,NORMAL,,
Transport-5,19.99088211748819,35.359682662591375,2.3640349927572575,NORMAL,,
Transport-1,22.3065364682814,46.95370590331933,0.8991184044797316,NORMAL,,
Transport-2,26.579421633458495,47.164622739976345,1.5036953802766464,NORMAL,,
Transport-3,28.829416166103048,41.85028454272033,1.8787279046774477,NORMAL,,
Transport-4,30.20301258703164,52.512108747276216,0.7834520597949395,NORMAL,,
Transport-5,0.07166480321946267,46.34164897144701,1.6448718997110707,NORMAL,,
Transport-1,13.705992549197482,32.76258421166272,1.674882019487575,NORMAL,,
Transport-2,24.120625343839116,47.56451312800289,1.9459356180499248,NORMAL,,
Transport-3,33.096194280258295,42.415929978083774,0.9258751578009755,NORMAL,,
Transport-4,11.938281439070913,48.83695554286905,1.8354783424131673,NORMAL,,
Transport-5,22.823722123191928,37.33614349548423,1.3998961974721051,NORMAL,,
Transport-1,11.19203366416327,37.103551747649234,1.1064311047552315,NORMAL,,
Transport-2,18.56935056572518,62.981815939048914,1.138674575602795,NORMAL,,
Transport-3,20.96143101233359,37.65610352123032,2.8664261400787696,NORMAL,,
Transport-4,13.024726879909306,30.132763221049334,0.8185939613810571,NORMAL,,
Transport-5,-8.876399788803935,43.77914458260181,1.0056421452964948,NORMAL,,
Transport-1,36.08717389044231,35.172775652914574,1.4803942546793074,NORMAL,,
Transport-2,39.76710371473647,42.8478648572075,1.9034177136157824,NORMAL,,
Transport-3,19.857245236995,44.57380759359748,2.4553594126681637,NORMAL,,
Transport-4,14.551222963145218,44.03380841497471,0.9817900624225764,NORMAL,,
Transport-5,28.214866708715267,33.03954013388416,1.0840664951687917,NORMAL,,
Transport-1,26.809857766742645,49.390377966577496,0.7043023030182338,NORMAL,,
Transport-2,18.320286491482435,63.72426701960224,2.3844486145339037,NORMAL,,
Transport-3,19.373150034922084,62.46461046746643,1.9387517622756378,NORMAL,,
Transport-4,14.937874940759691,57.32911248564721,1.6917198830841453,NORMAL,,
Transport-5,18.129684075833925,49.62107175345527,1.157918927670455,NORMAL,,
Transport-1,15.924748940181162,63.69012214917808,1.0658314780352063,NORMAL,,
Transport-2,11.171246047585171,38.98040073057866,2.912965051038047,NORMAL,,
Transport-3,6.966800588690489,42.08493827866974,1.9882035844309853,NORMAL,,
Transport-4,-4.369139528814525,41.40216158171169,1.436010684329331,NORMAL,,
Transport-5,28.897870467764,45.08414518021922,1.5314259729912332,NORMAL,,
Transport-1,11.743833159576145,62.76418339319436,0.9313938517844877,NORMAL,,
Transport-2,22.3264194905525,39.857921484005686,1.0951958757450135,NORMAL,,
Transport-3,15.076485532958817,49.30497525795399,1.368599476652926,NORMAL,,
Transport-4,12.25012809929002,54.71923756161777,0.5585685704182504,NORMAL,,
Transport-5,13.489887369058703,38.80955261268065,1.1747554669105704,NORMAL,,
Transport-1,17.334084821725888,31.176305148279706,1.4223543054366925,NORMAL,,
Transport-2,23.038332672984595,54.66652423651176,0.9665595966228542,NORMAL,,
Transport-3,11.359762950017938,33.6866685093985,1.5850541724172849,NORMAL,,
Transport-4,34.90097686357962,43.92719984260078,0.7981436541338913,NORMAL,,
Transport-5,10.097762813171938,53.87326842716874,0.5786245285687854,NORMAL,,
Transport-1,1.483489748064283,41.004880104081465,0.7036130422933737,NORMAL,,
Transport-2,29.668291390854847,45.24752875284053,1.4082512038663593,NORMAL,,
Transport-3,20.194476066041013,44.114250315323225,1.654426030744244,NORMAL,,
Transport-4,-11.051607200798328,49.23746460151231,1.3025535986202263,NORMAL,,
Transport-5,19.21315856944482,31.307493005970606,2.0191481134924354,NORMAL,,
Transport-1,24.74932771596967,59.18350649451414,1.159181886187631,NORMAL,,
Transport-2,10.093934966320939,51.27062004561032,1.5822544449633809,NORMAL,,
Transport-3,20.73931281967266,38.82003979433033,1.1714260752115044,NORMAL,,
Transport-4,24.74334104516416,34.01265123548741,1.2161525633669812,NORMAL,,
Transport-5,-2.7007555987009297,42.56361681690323,0.7601860510563476,NORMAL,,
Transport-1,14.11973449896847,46.9717338904831,0.8115949900696624,NORMAL,,
Transport-2,24.247882908943716,39.45676865515925,1.3979175943451683,NORMAL,,
Transport-3,27.21796357768184,41.433027957985246,2.118997927538886,NORMAL,,
Transport-4,35.37702782408792,31.886810052604456,2.7618473569009327,NORMAL,,
Transport-5,23.14734901973098,34.55922257700667,2.2764859806863234,NORMAL,,
Transport-1,17.99607888946303,33.80374778662588,1.8840202216286155,NORMAL,,
Transport-2,38.43242009483923,51.16545244906635,0.8027791570452396,NORMAL,,
Transport-3,18.010255884627192,57.653853180368266,2.5016531435755387,NORMAL,,
Transport-4,21.908591146547835,48.27397734417127,2.0524480484600076,NORMAL,,
Transport-5,35.248610649125936,47.87612656327785,0.9925969702268231,NORMAL,,
Transport-1,35.48711527303688,55.476306840411056,0.6417541819615351,NORMAL,,
Transport-2,5.755318918761148,45.404974821349505,1.2022020368217703,NORMAL,,
Transport-3,10.044320722761581,58.43065455096136,1.5614488100679538,NORMAL,,
Transport-4,16.26138893570176,57.87836498530535,1.0554736054572307,NORMAL,,
Transport-5,15.98004287404082,34.60558428334472,0.9794003419883093,NORMAL,,
Transport-1,24.838219849313706,37.05044762020065,0.7126581054118704,NORMAL,,
Transport-2,22.019279670739053,30.881942658105725,1.9831124964984912,NORMAL,,
Transport-3,10.294039336422545,47.402682336150384,1.8422608161285232,NORMAL,,
Transport-4,16.495810368579377,43.69032971881088,0.6728735831120822,NORMAL,,
Transport-5,29.858759091830173,39.0730252147356,1.8394910948923142,NORMAL,,
Transport-1,20.42635245919929,38.745179104523764,1.8648872176304976,NORMAL,,
Transport-2,23.236381732637952,46.617324880418195,2.296057380357006,NORMAL,,
Transport-3,24.5450608533722,49.6633830779016,1.0334172597305213,NORMAL,,
Transport-4,39.57576844808489,50.79387436905091,1.4969670823252508,NORMAL,,
Transport-5,20.641299036398596,58.564263861083106,2.0392056685047724,NORMAL,,
Transport-1,11.412203946183409,45.3616869004672,2.352180076326449,NORMAL,,
Transport-2,22.263604212445223,53.1531198962291,1.671011313292599,NORMAL,,
Transport-3,14.361656659240687,30.641510093173967,1.5822516267724571,NORMAL,,
Transport-4,14.378862476062203,32.09189623123639,1.0861195040190914,NORMAL,,
Transport-5,23.8125237119663,47.63983357901628,0.5218027897213164,NORMAL,,
Transport-1,23.656808543299306,31.294301866449185,2.774074556078414,NORMAL,,
Transport-2,23.286815360727605,42.526237398269835,2.2155478631545265,NORMAL,,
Transport-3,12.102041664630482,57.67433905741005,1.0712342707517126,NORMAL,,
Transport-4,14.116531346984079,40.94038542708107,1.6416521749725999,NORMAL,,
Transport-5,33.86514770926451,42.42848704220001,0.812668639629408,NORMAL,,
Transport-1,22.395322396149712,48.1145778439434,1.4728844438471662,NORMAL,,
Transport-2,18.787756369693362,35.044222961530025,0.7325597408392535,NORMAL,,
Transport-3,17.34582920511229,49.986797494626735,0.952541572605154,NORMAL,,
Transport-4,17.766719935644783,43.512619279639296,1.2696835058846951,NORMAL,,
Transport-5,35.838546118157495,37.21511497196034,1.1304196863363132,NORMAL,,
Transport-1,31.106821073908623,58.162898508097996,1.7815716507700743,NORMAL,,
Transport-2,10.395038505968994,33.82917853999691,2.3602067844810897,NORMAL,,
Transport-3,12.317559530926163,30.28317187151096,2.431940595653549,NORMAL,,
Transport-4,22.013179931917634,38.16066512072852,1.34261312222887,NORMAL,,
Transport-5,13.981941809149323,60.49485328543405,1.4206297079458423,NORMAL,,
Transport-1,21.5057072556491,62.7988652170089,1.4929923761034127,NORMAL,,
Transport-2,17.0870408772674,44.52714784339022,1.327822361000631,NORMAL,,
Transport-3,29.14349361430153,41.779413273041335,2.9889469511962408,NORMAL,,
Transport-4,23.17169423606508,50.228985372047035,0.7998315619238054,NORMAL,,
Transport-5,15.805828925111584,52.87450277337382,1.604449098724083,NORMAL,,
Transport-1,26.638694756773415,48.43033152876352,1.6501802926706448,NORMAL,,
Transport-2,15.018411447358503,50.46310950679478,1.6825399683465185,NORMAL,,
Transport-3,10.83209239932476,36.58683815966394,1.0350450386525567,NORMAL,,
Transport-4,13.498771316967746,56.35730370952287,1.4739124559593455,NORMAL,,
Transport-5,21.655544332066366,57.954727774812454,1.808239658824954,NORMAL,,
Transport-1,21.598441372522686,47.21088594658045,1.8429217098474995,NORMAL,,
Transport-2,18.022324392270946,51.97073089575174,1.9094187809023868,NORMAL,,
Transport-3,18.16935246122093,59.23692504672689,0.9457739077254999,NORMAL,,
Transport-4,17.881637049243444,34.871065067938346,1.6459235500389855,NORMAL,,
Transport-5,18.79411574853028,63.03225407719513,1.5439956431299966,NORMAL,,
Transport-1,16.843618782380933,47.910743239364365,0.6728125636825562,NORMAL,,
Transport-2,20.252512239674097,43.07652579033868,1.226441158562592,NORMAL,,
Transport-3,24.904931755790045,43.80231559458006,1.379279225311642,NORMAL,,
Transport-4,13.540350806271142,49.79407105811596,1.2699881973831908,NORMAL,,
Transport-5,21.02644561943291,36.740987785812436,0.6509783536130687,NORMAL,,
Transport-1,21.288861386803287,54.16620541397826,0.8565252722370975,NORMAL,,
Transport-2,-11.943449281107545,40.050643351012084,1.6371613570849786,NORMAL,,
Transport-3,22.97902839083908,43.37714431914389,0.9373899600337947,NORMAL,,
Transport-4,24.338326461017246,50.2433870189053,0.8562134156356282,NORMAL,,
Transport-5,26.550086390554384,34.92744379907287,1.6490059111909265,NORMAL,,
Transport-1,10.661747878655232,37.65184297014153,1.5484870483359183,NORMAL,,
Transport-2,23.619142598365542,58.415711383696724,1.0057463745120698,NORMAL,,
Transport-3,11.534497782843632,45.020003266752866,1.2565004709786258,NORMAL,,
Transport-4,13.626717112690317,59.363491252434486,2.7787471695044044,NORMAL,,
Transport-5,11.325823616595063,31.862077642937706,2.2437270734107315,NORMAL,,
Transport-1,23.89649264556426,42.847917806157966,1.4282583512923395,NORMAL,,
Transport-2,23.07864265736496,48.48709165622675,0.9496767554973475,NORMAL,,
Transport-3,15.761083913545018,56.94609142956171,1.046614900089637,NORMAL,,
Transport-4,17.077999227067597,52.076089156702324,0.558546673767079,NORMAL,,
Transport-5,11.401468249864614,30.31948390401858,2.434277402476,NORMAL,,
Transport-1,7.506895815689429,46.853389184334404,1.5349839547769646,NORMAL,,
Transport-2,13.841432649301723,58.8744076871296,1.707286086726658,NORMAL,,
Transport-3,15.105585710245874,39.24081129368725,0.5896396215890671,NORMAL,,
Transport-4,-19.33095155209977,40.562085638107334,1.482592187539634,NORMAL,,
Transport-5,26.72863822993677,41.60255999644388,1.1349063457751858,NORMAL,,
Transport-1,23.113301657746312,53.60177955049944,1.6543959986305927,NORMAL,,
Transport-2,17.050478546185712,32.95580508068325,2.156527091171996,NORMAL,,
Transport-3,16.215357818570926,52.648872277105625,1.919692035961777,NORMAL,,
Transport-4,20.92149066140457,59.269871808745805,1.487670371622985,NORMAL,,
Transport-5,18.257313375476,31.943429951732327,1.828543154470285,NORMAL,,
Transport-1,29.249921333011397,39.26180483097593,0.5315387830948938,NORMAL,,
Transport-2,16.47745553723766,43.489735352714725,0.5747106342206645,NORMAL,,
Transport-3,22.279993511111527,64.20952752858926,1.5507771494720455,NORMAL,,
Transport-4,12.893524169424541,40.235079903877015,0.8912026328220359,NORMAL,,
Transport-5,37.69194528952135,36.5696147872621,1.3896958189327369,NORMAL,,
Transport-1,-0.6550125232663575,49.40391943074729,0.7517827209802344,NORMAL,,
Transport-2,10.213881849450871,44.246572350648975,1.056163668714927,NORMAL,,
Transport-3,18.20427830648959,51.00435922328104,1.9577755717590963,NORMAL,,
Transport-4,20.110670416284783,36.631876739333,2.413344578491858,NORMAL,,
Transport-5,-10.010928930235934,42.196577641464344,1.475025832045377,NORMAL,,
Transport-1,22.09621325426985,52.360307225189345,1.9539594343203013,NORMAL,,
Transport-2,19.055073511330356,63.90608197310171,1.675920935722299,NORMAL,,
Transport-3,34.924760817119136,46.449668144610406,0.8673942782728978,NORMAL,,
Transport-4,12.49419823887552,55.662902521701966,2.77874008358948,NORMAL,,
Transport-5,14.386328081792547,32.323246062763914,1.606965566054012,NORMAL,,
Transport-1,35.35555966033186,54.58898213257149,2.8720637815626917,NORMAL,,
Transport-2,11.031767371539544,58.41629963672246,1.310425982707927,NORMAL,,
Transport-3,11.574435033468257,41.29067615555985,2.179286780418583,NORMAL,,
Transport-4,29.18658943122906,48.157897173254,1.8788289593093361,NORMAL,,
Transport-5,19.714818534508357,36.30800924133777,1.1543271991402477,NORMAL,,
Transport-1,19.963064340604074,46.56697343968662,0.9479073865234879,NORMAL,,
Transport-2,22.36991792328341,46.36389045427185,2.1101717738346224,NORMAL,,
Transport-3,20.78529943279666,31.47821368930301,0.617244479767975,NORMAL,,
Transport-4,12.26151459036522,57.344899123962634,1.3123858082828967,NORMAL,,
Transport-5,24.262852601845104,30.148341716241106,0.9366734889884103,NORMAL,,
Transport-1,16.320959586563298,40.10173976551762,1.7012957103659705,NORMAL,,
Transport-2,10.230108155668,44.84638993268462,1.6894716742254925,NORMAL,,
Transport-3,30.525897845919886,48.32882175122044,1.039564637520417,NORMAL,,
